,user_id,book_id,book_rating
580448,139828,54459,4.5
699029,170372,54459,3.5
716237,173509,54459,3.5
901219,218121,54459,5.0
984603,236480,54459,4.0
1062702,253964,54459,5.0
298963,70864,3168,5.0
359205,86408,3168,5.0
675170,164323,3168,4.0
1125915,269890,3168,5.0
176319,38162,76235,2.5
310918,74665,76235,4.0
504523,122781,76235,3.5
859638,207965,76235,2.5
176327,38169,71935,4.0
198466,44252,71935,4.5
241835,55631,71935,4.0
288745,69078,71935,4.0
176404,38217,76297,2.0
680585,165758,76297,2.5
998593,239626,76297,4.0
1040146,248718,76297,3.5
176541,38273,27777,2.5
398294,95903,27777,2.5
522375,126695,27777,3.5
1043837,249894,27777,5.0
176545,38273,76540,5.0
415565,98758,76540,5.0
616605,149069,76540,2.5
713457,172760,76540,5.0
982592,236283,76540,5.0
1018357,244148,76540,3.5
176565,38273,25958,2.5
287250,68760,25958,3.0
382763,92810,25958,3.5
403883,97754,25958,4.0
521365,126492,25958,4.0
778215,188483,25958,4.0
954602,230708,25958,4.0
1020090,244627,25958,4.0
176720,38273,52101,2.5
207851,48025,52101,4.0
287008,68568,52101,3.5
498706,120396,52101,5.0
741415,179433,52101,3.5
942602,228455,52101,3.5
1007241,241980,52101,5.0
1065194,254465,52101,5.0
176731,38273,76575,2.5
283163,67544,76575,4.0
741567,179534,76575,4.0
762751,184424,76575,4.5
796929,193448,76575,3.0
1015737,243294,76575,4.5
176821,38273,7684,2.5
310086,74286,7684,4.0
812895,197659,7684,4.5
925591,225087,7684,5.0
1034528,247129,7684,4.0
176876,38273,74965,5.0
426662,101851,74965,4.5
638025,153662,74965,5.0
717883,173684,74965,3.0
813114,197659,74965,3.5
864285,208907,74965,5.0
915725,223161,74965,5.0
1106464,265313,74965,3.5
1128314,270713,74965,4.0
176901,38281,51426,4.5
260051,60244,51426,2.5
555744,133747,51426,3.5
730533,176526,51426,4.5
997703,239535,51426,4.0
1117452,268110,51426,5.0
1138287,274004,51426,5.0
176916,38281,76663,4.0
334508,79441,76663,4.5
600615,145109,76663,4.0
757684,183187,76663,5.0
812480,197659,76663,5.0
1011616,242639,76663,4.0
176925,38281,52524,4.0
576778,138813,52524,3.5
676778,164675,52524,4.5
757223,183088,52524,4.0
770964,186570,52524,5.0
177096,38345,40675,4.0
843704,204363,40675,5.0
865895,209464,40675,4.5
981312,236032,40675,3.0
177145,38389,76818,3.0
569470,136477,76818,5.0
914273,222912,76818,4.0
916589,223386,76818,5.0
1049663,250988,76818,4.5
177247,38464,45380,3.5
235453,54817,45380,3.5
332561,78973,45380,4.0
551269,132203,45380,3.5
579216,139462,45380,2.5
177408,38482,40975,3.0
231910,53456,40975,3.5
271455,63252,40975,2.5
617056,149084,40975,3.5
707893,171968,40975,4.5
801127,194600,40975,3.0
863167,208671,40975,3.0
987200,237257,40975,2.0
1121535,269273,40975,2.5
309905,74215,76992,4.0
344678,82171,76992,4.5
502901,122037,76992,5.0
659311,160032,76992,4.0
731114,176838,76992,5.0
916631,223386,76992,5.0
238443,55492,77030,3.5
334922,79556,77030,2.5
405210,98297,77030,5.0
520863,126296,77030,3.5
824173,198982,77030,3.5
1066100,254502,77030,3.5
177469,38544,77037,3.5
302528,72214,77037,4.5
486426,115572,77037,5.0
734721,177458,77037,4.5
924981,225087,77037,5.0
992591,238557,77037,4.0
177620,38556,46758,2.5
210047,48787,46758,5.0
470389,112541,46758,3.5
572408,137601,46758,4.0
746565,180651,46758,4.0
984043,236340,46758,3.5
995716,238864,46758,4.5
177647,38556,77103,2.5
237294,55270,77103,4.5
369666,88733,77103,4.5
653402,158295,77103,4.0
799425,193898,77103,4.5
468584,112001,28790,5.0
606507,146348,28790,5.0
903228,218760,28790,2.5
1005780,241548,28790,4.0
177960,38590,77244,5.0
406995,98391,77244,5.0
429600,102702,77244,5.0
470177,112437,77244,4.5
551020,132173,77244,3.0
1119128,268492,77244,3.5
177965,38590,35804,2.5
292833,69697,35804,4.5
412389,98547,35804,4.0
477752,114368,35804,2.5
177968,38590,20890,5.0
599814,144707,20890,5.0
645557,156150,20890,3.0
659067,159868,20890,4.5
691397,168245,20890,5.0
703237,171055,20890,4.0
858406,207563,20890,5.0
933623,226545,20890,2.0
1052843,251541,20890,1.5
309051,73893,77292,5.0
769468,185722,77292,5.0
769948,186039,77292,2.5
231092,53278,77297,4.0
469699,112148,77297,4.0
534164,128962,77297,5.0
986127,236948,77297,5.0
1033520,246776,77297,5.0
178079,38654,17613,3.5
825696,199431,17613,4.0
1044944,249958,17613,4.0
178105,38654,66794,5.0
218829,51386,66794,5.0
254638,58768,66794,5.0
388552,93631,66794,1.0
865659,209373,66794,4.0
178109,38654,22490,5.0
418824,99955,22490,3.0
438821,105028,22490,4.0
714983,173291,22490,5.0
843200,204167,22490,1.5
905343,219546,22490,3.5
1097867,263460,22490,2.0
1134601,272573,22490,4.5
178115,38654,75512,4.5
415735,98758,75512,3.5
594570,143253,75512,5.0
859181,207782,75512,4.0
178118,38654,12061,4.0
714989,173291,12061,3.5
735180,177458,12061,2.0
748744,181103,12061,5.0
859185,207782,12061,3.5
905367,219546,12061,4.0
1052230,251422,12061,2.5
178119,38654,9761,4.0
332809,78973,9761,3.5
434910,104113,9761,4.0
714991,173291,9761,4.0
1013546,242824,9761,5.0
178123,38654,60482,4.5
271920,63394,60482,4.0
351888,84479,60482,4.5
420010,100454,60482,3.5
714996,173291,60482,4.0
1097879,263460,60482,5.0
178144,38660,30077,5.0
300366,71522,30077,2.5
422144,100906,30077,4.5
986463,236959,30077,3.0
178187,38661,77349,5.0
193477,43093,77349,4.0
270427,62891,77349,5.0
301596,71831,77349,4.0
425183,101550,77349,4.0
645808,156150,77349,4.5
671667,163415,77349,5.0
835376,201776,77349,4.0
178190,38661,77347,2.0
212036,49166,77347,4.0
482107,114988,23454,4.0
927219,225542,23454,4.0
178210,38674,58973,3.5
255862,59172,58973,5.0
368007,88416,58973,2.5
393771,95010,58973,3.0
466259,111261,58973,2.5
876374,212385,58973,3.5
943313,228738,58973,4.0
1050089,251122,58973,4.0
178332,38725,58998,3.5
463981,110973,58998,3.5
782703,189516,58998,4.0
1034466,247129,58998,2.0
270979,62966,18518,4.0
965984,233711,18518,4.0
1059017,252827,18518,5.0
261014,60244,31151,3.5
636507,153662,31151,4.5
872788,211351,31151,3.5
178403,38775,77454,4.0
265291,61147,77454,5.0
734831,177458,77454,3.0
1109410,266164,77454,3.5
320343,76499,44696,5.0
436095,104413,44696,4.5
491641,117384,44696,3.0
178468,38781,21298,4.5
265233,61146,21298,2.5
292572,69697,21298,4.5
455209,109427,21298,2.5
472177,113155,21298,5.0
500216,120807,21298,4.0
616335,148966,21298,3.5
178491,38781,61365,5.0
302890,72352,61365,4.0
568336,136326,61365,2.5
647630,156467,61365,5.0
677633,164905,61365,3.5
178692,38781,73768,5.0
287326,68768,73768,5.0
407507,98391,73768,4.0
487320,115929,73768,4.5
895790,216683,73768,4.0
1049129,250936,73768,4.5
178731,38781,77624,5.0
429745,102702,77624,4.0
470843,112761,77624,5.0
562994,135265,77624,2.5
677209,164828,77624,2.5
947433,229334,77624,5.0
178762,38781,30043,4.5
423809,101209,30043,4.0
452741,108405,30043,2.0
754654,182527,30043,3.5
935503,226879,30043,4.0
178772,38781,77005,4.5
408449,98391,77005,4.5
508979,123883,77005,2.5
753208,182086,77005,5.0
1007890,242006,77005,4.0
178818,38781,77667,3.5
415867,98783,77667,2.5
866789,209625,77667,0.5
967635,233924,77667,4.0
178834,38781,5974,5.0
328586,78553,5974,5.0
437533,104636,5974,4.0
468615,112001,5974,5.0
636288,153662,5974,4.5
691520,168245,5974,4.5
733739,177374,5974,4.5
752682,182085,5974,5.0
178871,38781,77548,4.5
677357,164828,77548,4.0
947466,229334,77548,5.0
1020232,244627,77548,5.0
227931,52614,77723,4.5
403970,97754,77723,3.5
520480,126072,77723,3.0
657915,159506,77723,4.0
828288,200300,77723,5.0
216113,50570,77876,4.0
800661,194543,77876,4.0
1038616,248479,77876,4.0
828415,200394,54630,4.5
863930,208829,54630,4.5
1099005,263877,54630,4.0
518268,125655,77890,5.0
557841,134434,77890,4.0
179169,38887,41468,4.0
422558,100906,41468,5.0
601818,145449,41468,5.0
956457,231210,41468,5.0
179173,38887,77906,3.5
188423,41449,77906,4.0
559581,135006,77906,2.0
589440,142256,77906,3.5
877514,212798,77906,5.0
179217,38904,5986,3.5
315255,76070,5986,5.0
345355,82497,5986,4.0
361556,87141,5986,4.0
449466,107784,5986,2.5
973404,234828,5986,4.0
179294,38933,28722,3.5
659003,159860,28722,3.5
702649,170866,28722,4.0
917191,223530,28722,2.5
298858,70772,65230,2.5
467747,111947,65230,5.0
732936,177180,65230,2.5
1115829,267648,65230,3.5
179351,38950,68434,4.0
301288,71739,68434,4.0
325858,77678,68434,2.0
413045,98707,68434,2.5
582542,140226,68434,3.5
917629,223701,68434,2.5
936614,227176,68434,3.5
1081958,258913,68434,3.5
179364,38950,78013,4.0
341194,81481,78013,4.0
392351,94865,78013,4.5
913056,222404,78013,4.0
1005313,241432,78013,4.0
179375,38950,78015,4.0
280027,66483,78015,5.0
335044,79590,78015,4.0
551918,132492,78015,5.0
736166,177556,78015,4.5
736494,177688,78015,1.5
286395,68555,7792,2.5
544596,130705,7792,2.5
1073832,256843,7792,2.5
181262,39467,78121,3.0
557855,134434,78121,3.5
179588,39133,78152,4.0
188394,41449,78152,4.5
345022,82407,78152,2.0
814819,198302,78152,4.5
179599,39133,74705,4.0
480767,114799,74705,3.5
715754,173415,74705,5.0
854066,206534,74705,5.0
1047037,250405,74705,5.0
572276,137589,73984,5.0
750965,181948,73984,2.5
965376,233398,73984,4.0
1063128,254159,73984,5.0
1087068,260388,73984,3.5
179640,39159,10621,3.5
551019,132173,10621,3.5
652643,158226,10621,3.0
853714,206534,10621,4.0
918190,223879,10621,4.5
986885,237064,10621,4.5
179677,39195,76854,2.5
328370,78553,76854,5.0
745470,180378,76854,3.5
1107724,265751,76854,3.5
179739,39219,46211,2.5
328026,78448,46211,4.0
387796,93453,46211,3.0
179744,39219,55296,3.0
185751,40922,55296,2.5
281623,66960,55296,4.0
323055,76710,55296,3.5
426980,101876,55296,2.5
474699,113602,55296,4.0
556930,134029,55296,4.5
655401,158846,55296,2.5
775480,187574,55296,3.0
783071,189558,55296,4.0
877728,212859,55296,4.0
897389,217107,55296,4.5
918403,223977,55296,2.5
1147636,275994,55296,3.0
179752,39219,16666,5.0
294283,69709,16666,3.0
382958,92810,16666,2.5
700686,170527,16666,4.5
850169,205538,16666,3.0
1111907,266678,16666,2.5
179753,39219,11650,3.5
199081,44467,11650,2.5
377816,91119,11650,2.5
545208,130961,11650,5.0
570737,137134,11650,3.5
179765,39227,59157,4.5
185030,40796,59157,4.0
475432,113904,59157,4.5
672286,163570,59157,5.0
690172,168047,59157,5.0
1092326,261998,59157,5.0
179808,39227,16859,4.5
324078,76942,16859,4.0
342248,81560,16859,3.5
359800,86641,16859,4.0
666311,162001,16859,2.5
734103,177432,16859,3.5
783176,189655,16859,4.0
801257,194614,16859,1.5
819801,198711,16859,4.0
876122,212240,16859,3.5
932215,226205,16859,4.0
945430,228998,16859,4.5
987472,237318,16859,3.5
1107479,265607,16859,4.5
179810,39227,68836,4.5
393213,94951,68836,4.5
452273,108336,68836,4.0
552330,132572,68836,2.5
748136,180957,68836,4.5
753728,182306,68836,4.0
825232,199357,68836,4.5
867833,209875,68836,4.5
945461,228998,68836,4.5
980723,235884,68836,4.0
1144845,275302,68836,5.0
179996,39281,65015,2.5
228639,52853,65015,4.0
466685,111578,65015,5.0
576324,138602,65015,5.0
1043963,249894,65015,4.0
1138839,274061,65015,5.0
180000,39281,18727,4.5
200498,44893,18727,4.0
287603,68943,18727,4.0
534747,129074,18727,3.5
560631,135149,18727,4.0
730456,176486,18727,3.5
782548,189474,18727,3.0
859291,207825,18727,1.5
999070,239834,18727,3.5
180132,39281,39926,4.5
213841,49889,39926,5.0
289670,69211,39926,2.5
348620,83287,39926,5.0
551185,132188,39926,4.5
180253,39281,64070,2.5
390623,94347,64070,4.0
693304,168816,64070,2.5
782452,189392,64070,4.5
964769,232990,64070,3.0
1137644,273976,64070,3.0
180258,39281,27754,5.0
298968,70864,27754,3.5
598418,144455,27754,1.5
764354,185087,27754,3.0
180313,39281,33159,5.0
241611,55548,33159,4.0
370484,88733,33159,4.5
782239,189334,33159,5.0
1036886,247852,33159,5.0
1062129,253821,33159,4.0
215524,50376,74452,4.0
349519,83637,74452,2.5
385569,93085,74452,4.5
609841,147680,34772,4.0
611208,147847,34772,4.0
699712,170513,34772,5.0
789089,190885,34772,3.5
860082,208059,34772,1.5
963896,232736,34772,4.0
1128768,270820,34772,1.5
1138742,274056,34772,4.0
785624,189835,78713,2.5
1016806,243745,78713,5.0
180566,39372,14198,3.5
220271,51663,14198,4.0
283680,67677,14198,2.5
386786,93308,14198,3.0
477909,114368,14198,2.5
508885,123883,14198,2.5
512898,124487,14198,4.0
515745,124989,14198,5.0
519981,125779,14198,3.5
578351,139141,14198,2.5
643461,155444,14198,4.0
802188,194676,14198,4.0
884168,213150,14198,3.5
893517,216012,14198,3.5
940013,227520,14198,5.0
1003167,240756,14198,2.5
1135880,273113,14198,2.5
180579,39374,78716,4.0
726644,175278,78716,2.5
762532,184401,78716,3.5
1018589,244189,78716,4.5
180718,39396,78745,5.0
336523,80075,78745,4.5
592691,143103,78745,5.0
850325,205708,78745,4.5
998889,239761,78745,4.5
519944,125774,56004,4.5
562416,135149,56004,4.5
900809,217986,56004,5.0
905910,219683,56004,5.0
919854,224303,56004,5.0
496908,119631,67507,4.0
795427,192428,67507,3.5
180857,39441,7739,4.0
289944,69232,7739,5.0
342530,81597,7739,4.0
342869,81672,7739,2.5
491087,117132,7739,3.0
552406,132616,7739,4.0
773825,187256,7739,4.5
839984,203401,7739,5.0
986895,237064,7739,4.0
1054792,251843,7739,5.0
1128677,270820,7739,3.5
180884,39441,1578,3.0
336718,80202,1578,5.0
340160,81207,1578,4.5
600043,144830,1578,3.0
750592,181714,1578,4.0
1047013,250405,1578,5.0
201572,45383,8147,1.5
233146,53846,8147,3.5
565374,135831,8147,2.5
911106,221948,8147,2.5
918993,224138,8147,1.5
180966,39467,8990,5.0
613027,148258,8990,5.0
663671,161041,8990,5.0
674692,164096,8990,3.5
764466,185140,8990,3.0
837196,202358,8990,4.0
845357,204813,8990,3.5
895721,216683,8990,3.0
180970,39467,46524,4.5
384231,93047,46524,4.0
683417,166460,46524,3.5
999901,240144,46524,4.5
180979,39467,79104,3.5
282337,67270,79104,4.0
351400,84146,79104,3.5
401324,96521,79104,3.0
434780,104098,79104,5.0
629566,152946,79104,3.5
699034,170377,79104,3.5
837986,202764,79104,3.5
1021806,244994,79104,4.0
1090450,261567,79104,4.0
181043,39467,79121,4.0
206183,47329,79121,4.0
304456,72992,79121,4.0
389717,94242,79121,4.0
628503,152483,79121,3.0
893061,215947,79121,5.0
181400,39502,22452,2.5
187472,41088,22452,5.0
216714,50823,22452,4.0
328390,78553,22452,4.5
402285,96869,22452,4.5
423736,101209,22452,5.0
563076,135265,22452,4.5
633710,153662,22452,4.0
691353,168245,22452,5.0
711499,172676,22452,4.0
919022,224138,22452,4.5
1007778,242006,22452,5.0
1117470,268110,22452,3.5
181452,39502,14885,2.5
549025,131655,14885,2.5
853476,206438,14885,2.5
181547,39527,53824,4.5
203690,46398,53824,2.0
346866,82893,53824,4.5
400329,96346,53824,3.5
418722,99955,53824,2.0
440984,105536,53824,3.0
455297,109461,53824,2.0
926867,225379,53824,4.5
1047730,250625,53824,2.5
1090425,261528,53824,2.0
1118133,268300,53824,2.5
181551,39527,79291,3.5
412961,98686,79291,4.5
434786,104098,79291,4.0
801308,194636,79291,2.5
926890,225379,79291,1.5
1118164,268300,79291,2.0
495069,118910,9731,4.0
562117,135149,9731,4.0
303453,72523,79352,4.0
535043,129074,79352,4.0
842884,204115,79352,3.5
1133694,272120,79352,4.0
181692,39584,79385,5.0
679349,165319,79385,4.0
726969,175331,79385,4.0
772810,187145,79385,4.5
1120088,268751,79385,4.5
181731,39584,33926,5.0
332110,78846,33926,4.0
468626,112001,33926,5.0
572089,137588,33926,5.0
639773,154345,33926,2.5
712889,172742,33926,4.0
847506,204864,33926,5.0
901217,218121,33926,5.0
1074442,257028,33926,4.5
332459,78973,79430,5.0
365038,87729,79430,5.0
398573,95915,79430,5.0
493913,118434,79430,5.0
586688,141710,79430,4.5
718942,174081,79430,5.0
759647,183958,79430,5.0
848751,205153,79430,5.0
181897,39616,30101,4.0
239155,55492,30101,5.0
286445,68555,30101,5.0
439012,105058,30101,4.5
506867,123430,30101,5.0
524481,127171,30101,5.0
645546,156150,30101,4.0
908100,220635,30101,4.0
949266,229768,30101,5.0
985411,236757,30101,4.0
1070250,255655,30101,4.5
181900,39616,38024,4.0
595197,143415,38024,4.5
674628,164076,38024,2.5
778479,188558,38024,2.5
182069,39616,79603,2.5
455534,109491,79603,5.0
752662,182085,79603,4.5
1016718,243720,79603,4.0
1050255,251140,79603,4.5
182076,39616,10742,4.0
692390,168438,10742,3.5
695543,169682,10742,2.5
868698,210035,10742,3.0
942200,228245,10742,3.5
969238,234597,10742,4.5
1006193,241614,10742,2.5
336217,79977,12355,2.5
466014,111190,12355,2.5
490459,116897,12355,2.5
522650,126736,12355,2.5
544572,130705,12355,3.5
810331,196775,12355,3.5
391076,94494,79634,2.5
616620,149069,79634,5.0
700777,170572,79634,3.5
872568,211344,79634,2.5
182779,39651,1601,2.5
189158,41700,1601,4.5
648464,156673,1601,2.0
727247,175493,1601,2.5
911920,222150,1601,4.5
182782,39651,37723,2.0
352793,84867,37723,1.0
911927,222150,37723,3.5
1007414,241992,37723,0.5
182800,39662,7806,2.5
293780,69697,7806,4.0
435012,104123,7806,4.0
486666,115682,7806,3.0
196103,43626,66664,4.0
308076,73588,66664,2.0
420902,100644,66664,4.0
653699,158295,66664,3.0
182860,39705,76937,4.0
214060,49900,76937,4.5
278290,65584,76937,4.5
336414,80067,76937,1.5
406154,98391,76937,4.5
869490,210481,76937,4.0
937299,227397,76937,5.0
1079222,258185,76937,3.5
475744,113944,64002,2.5
673486,163804,64002,3.5
770123,186238,64002,4.0
182984,39773,59182,4.5
222596,52044,59182,5.0
609024,147420,59182,5.0
703653,171118,59182,4.0
1074050,256889,59182,2.5
1100219,264204,59182,5.0
182993,39773,51241,4.5
325410,77480,51241,3.5
468178,112001,51241,5.0
732425,177090,51241,5.0
1137087,273718,51241,4.0
183085,39773,12653,5.0
208867,48355,12653,4.5
328488,78553,12653,4.5
393103,94931,12653,4.0
431592,102967,12653,4.0
442806,106007,12653,5.0
711073,172512,12653,5.0
1087065,260388,12653,4.5
183144,39773,79947,4.0
545562,131032,79947,3.5
574183,138138,79947,2.5
757901,183196,79947,5.0
386682,93241,7540,4.0
562113,135149,7540,4.0
613237,148258,7540,5.0
1006019,241569,7540,4.0
1018181,244070,7540,3.0
1144329,275154,7540,4.0
535900,129289,3567,3.5
792183,191188,3567,2.5
823740,198755,3567,3.0
1144649,275274,3567,3.0
803236,195116,77783,4.0
803458,195247,77783,3.0
828357,200323,77783,2.5
935657,226879,77783,3.0
997791,239551,77783,4.0
224363,52441,80105,2.5
332920,78973,80105,4.0
669561,162690,80105,3.0
1059111,252827,80105,5.0
183381,39974,38804,4.5
215161,50225,38804,3.5
254198,58529,38804,4.0
285047,68128,38804,4.5
397826,95781,38804,3.5
461161,110815,38804,2.5
500272,120828,38804,5.0
688272,167746,38804,3.5
870431,210685,38804,4.5
873399,211426,38804,3.5
896854,217056,38804,4.0
693593,168985,80127,4.0
890523,214786,80127,5.0
1001435,240370,80127,5.0
685809,167012,6243,3.0
736386,177660,6243,4.5
754800,182642,6243,4.5
769826,186003,6243,5.0
914283,222912,6243,4.0
927041,225414,6243,4.0
455491,109491,60393,4.5
736565,177690,60393,3.5
752210,182085,60393,4.5
1139318,274061,60393,5.0
334283,79340,36550,4.0
793461,191756,36550,2.0
809371,196493,36550,3.5
1038990,248572,36550,5.0
207682,47982,59503,3.5
378810,91342,59503,5.0
915291,223087,59503,2.5
995601,238849,59503,3.5
183709,40136,58115,3.5
416086,98787,58115,3.5
907675,220498,58115,4.0
400521,96430,9614,3.5
578009,138995,9614,3.5
608714,147224,9614,4.0
183839,40276,26075,4.5
201304,45218,26075,4.0
279183,66055,26075,3.0
477994,114368,26075,2.5
751264,182053,26075,3.5
203608,46398,1217,4.0
387588,93426,1217,4.0
644470,155810,1217,5.0
654501,158385,1217,5.0
670340,162849,1217,4.5
913505,222563,1217,5.0
951629,230522,1217,4.5
1097586,263460,1217,5.0
1129486,271144,1217,4.0
183902,40316,75056,5.0
213631,49842,75056,1.5
377874,91130,75056,3.0
616760,149069,75056,4.5
627999,152354,75056,4.5
739029,178522,75056,2.5
763138,184513,75056,3.5
793249,191716,75056,1.5
1087706,260699,75056,3.0
183938,40330,5914,3.0
257255,59504,5914,4.5
482690,115002,5914,4.0
505483,122883,5914,3.5
511218,124078,5914,4.5
624529,151503,5914,3.0
695480,169682,5914,2.5
905780,219683,5914,3.0
1111383,266478,5914,3.5
183972,40330,80433,4.5
328594,78553,80433,5.0
359125,86392,80433,5.0
592920,143163,80433,5.0
926907,225379,80433,2.5
950945,230490,80433,5.0
1023559,245410,80433,4.0
1118192,268300,80433,5.0
442924,106018,80455,3.5
628545,152496,80455,4.0
184025,40415,21389,4.5
368886,88693,21389,4.5
764465,185140,21389,4.5
968382,234359,21389,5.0
1086658,260183,21389,5.0
184045,40415,80476,5.0
322215,76626,80476,4.5
398980,95932,80476,3.5
867964,209891,80476,5.0
912526,222296,80476,5.0
184092,40415,74782,4.0
254010,58458,74782,4.5
422776,100906,74782,4.0
930921,225986,74782,4.0
1106246,265313,74782,4.0
1133906,272225,74782,4.0
921815,224525,80561,5.0
184309,40505,11887,4.0
361952,87141,11887,4.0
480547,114695,11887,3.0
711321,172539,11887,5.0
407066,98391,47633,4.0
516474,125060,47633,4.0
568428,136348,47633,2.0
632649,153662,47633,5.0
184377,40553,80635,3.5
197750,43910,80635,5.0
224941,52584,80635,4.0
285691,68256,80635,4.0
539805,129716,80635,4.5
576094,138578,80635,4.0
978016,235282,80635,4.5
184417,40553,40922,4.0
220530,51777,40922,4.0
242846,55892,40922,3.5
412985,98686,40922,3.0
739563,178667,40922,5.0
1102005,264525,40922,4.5
184467,40559,14376,4.0
405992,98391,14376,5.0
436721,104569,14376,3.0
566620,136071,14376,5.0
570066,136735,14376,5.0
958212,231354,14376,4.5
974626,235105,14376,4.0
184604,40604,71607,3.0
289110,69078,71607,3.5
421453,100783,71607,2.5
739129,178570,71607,3.5
910080,221524,71607,2.0
184616,40612,19592,2.5
412069,98468,19592,4.0
417757,99347,19592,4.5
617983,149661,19592,5.0
678262,165183,19592,5.0
801358,194639,19592,5.0
801965,194669,19592,3.5
891193,215006,19592,5.0
1060560,253322,19592,2.5
184679,40627,44164,4.0
215153,50225,44164,4.0
254544,58708,44164,2.5
348273,83178,44164,5.0
390402,94347,44164,3.5
184812,40647,80898,3.0
268707,62339,80898,5.0
502373,121726,80898,4.5
1010840,242409,80898,4.5
205530,47118,21747,5.0
208399,48213,21747,5.0
567470,136205,21747,5.0
623281,150979,21747,5.0
705187,171118,21747,4.0
985080,236700,21747,5.0
184999,40772,56578,3.0
213413,49771,56578,3.5
407185,98391,56578,4.5
452727,108405,56578,3.5
477639,114368,56578,2.5
568443,136348,56578,3.0
753021,182086,56578,5.0
763211,184532,56578,4.5
844595,204591,56578,3.0
893419,216012,56578,4.0
933120,226545,56578,4.0
975180,235105,56578,3.5
185001,40772,79665,3.5
566193,136010,79665,3.5
630284,153174,79665,4.5
653409,158295,79665,3.5
778800,188659,79665,2.5
948801,229681,79665,3.5
185032,40796,25782,3.5
292403,69697,25782,4.0
311317,74758,25782,5.0
315437,76151,25782,5.0
377653,91113,25782,4.0
394722,95207,25782,2.5
419516,100227,25782,3.5
477613,114368,25782,2.5
529613,127519,25782,3.0
560549,135149,25782,3.5
686353,167327,25782,3.5
688148,167678,25782,3.5
721756,174596,25782,3.0
751497,182085,25782,5.0
839166,203240,25782,4.0
867041,209756,25782,2.5
886967,213523,25782,4.0
889291,214436,25782,4.5
981796,236164,25782,3.5
1008602,242083,25782,3.0
1019959,244593,25782,4.0
1104120,265115,25782,5.0
185164,40838,51604,4.0
423399,101091,51604,2.5
500307,120829,51604,2.5
628166,152409,51604,4.5
664038,161222,51604,4.0
676410,164549,51604,2.5
757302,183088,51604,4.0
795097,192244,51604,4.0
904456,219321,51604,4.0
911362,222035,51604,3.5
1138557,274004,51604,4.0
1142794,274549,51604,4.0
477677,114368,7460,2.5
519967,125779,7460,3.0
578328,139141,7460,3.5
893432,216012,7460,3.5
939970,227520,7460,4.5
185247,40889,81268,2.5
188491,41455,81268,2.5
418927,99996,81268,2.5
438994,105058,81268,4.0
743191,179772,81268,4.5
986055,236948,81268,5.0
185372,40889,25174,3.5
381934,92547,25174,4.0
419336,100115,25174,4.0
748334,181011,25174,5.0
989186,238065,25174,5.0
185451,40889,28779,2.0
468549,112001,28779,5.0
743919,179885,28779,5.0
744865,180042,28779,4.0
1115497,267596,28779,2.5
185508,40889,15103,3.5
207860,48025,15103,3.5
396567,95359,15103,1.5
438956,105054,15103,4.0
660281,160401,15103,2.5
1134604,272573,15103,5.0
185536,40889,78032,4.0
228009,52614,78032,4.5
293852,69697,78032,4.0
496959,119650,78032,5.0
509185,123883,78032,2.5
185544,40889,34446,5.0
484745,115161,34446,5.0
617205,149153,34446,3.5
919522,224203,34446,2.5
1058527,252719,34446,4.5
185613,40889,68937,3.0
345397,82497,68937,4.0
562394,135149,68937,3.5
1108630,265889,68937,4.0
1145449,275481,68937,4.5
185648,40895,81295,4.5
237928,55490,81295,4.0
267424,61901,81295,4.5
326597,77886,81295,4.5
338821,80826,81295,2.5
507774,123617,81295,2.5
185667,40914,6197,4.5
201256,45184,6197,5.0
298433,70628,6197,3.0
370700,88793,6197,4.5
379489,91647,6197,3.0
406032,98391,6197,4.0
433233,103277,6197,2.5
525643,127233,6197,4.5
612371,148142,6197,4.0
688242,167746,6197,3.5
185684,40914,5406,3.0
234993,54578,5406,2.0
387622,93426,5406,3.0
557900,134467,5406,2.5
854490,206567,5406,3.0
185753,40922,81328,3.5
197163,43842,81328,3.5
553744,133284,81328,4.0
619783,149934,81328,3.5
673509,163804,81328,2.5
185760,40922,23224,3.5
250342,56959,23224,3.0
436088,104404,23224,2.5
624479,151483,23224,4.0
185882,40943,56882,5.0
189989,41841,56882,4.0
213708,49889,56882,5.0
251833,57412,56882,5.0
398732,95923,56882,4.0
620885,150297,56882,4.0
1149111,276579,56882,5.0
185935,40943,81495,5.0
313369,75591,81495,4.0
367243,88229,81495,5.0
403728,97653,81495,5.0
982712,236283,81495,5.0
186125,40943,70741,4.5
438692,105012,70741,2.0
550982,132171,70741,4.0
645554,156150,70741,4.5
651166,157543,70741,3.5
691395,168245,70741,5.0
786971,190448,70741,4.0
186129,40943,23317,5.0
222643,52044,23317,5.0
256717,59269,23317,5.0
320143,76483,23317,5.0
908481,220759,23317,4.5
1043521,249862,23317,5.0
1092702,262118,23317,5.0
186201,40943,60458,5.0
448405,107514,60458,5.0
722568,174791,60458,2.5
756628,182993,60458,5.0
938384,227447,60458,4.5
186422,40943,10741,5.0
291471,69389,10741,4.0
340429,81263,10741,4.0
381976,92547,10741,5.0
405328,98297,10741,5.0
437335,104636,10741,4.5
472809,113279,10741,4.5
476867,114178,10741,4.0
504397,122716,10741,5.0
508070,123649,10741,5.0
516234,125039,10741,2.5
516851,125203,10741,4.5
575978,138543,10741,5.0
597654,144194,10741,3.0
635559,153662,10741,5.0
