Unnamed: 0,user_id,age,country,state
647584,156462,65.0, usa,0
889307,214436,35.0, usa,0
300905,71703,39.0, usa,0
892774,215791,, usa,0
173133,37597,25.0, usa,0
242360,55779,43.0, usa,0
326510,77840,27.0, usa,0
681121,165884,, usa,0
402953,97179,40.0, united kingdom,3
1063230,254196,, usa,0
703060,171005,35.0, usa,0
981811,236164,42.0, usa,0
189421,41718,43.0, usa,0
642200,155091,37.0, usa,0
795492,192460,28.0, malaysia,10
296676,70198,, usa,0
966577,233903,23.0, singapore,14
136819,31144,, usa,0
857975,207450,, usa,0
257797,59763,43.0, usa,0
181471,39502,56.0, usa,0
303368,72470,39.0, usa,0
916884,223455,, usa,0
1143289,274779,, usa,0
1101590,264329,23.0, usa,0
868092,209985,45.0, united kingdom,3
711608,172713,, usa,0
718617,173930,, usa,0
875349,211929,23.0, portugal,7
365969,87776,34.0, spain,5
13576,1812,24.0, usa,0
29583,6840,17.0, usa,0
796336,193131,28.0, ireland,18
1120902,268939,43.0, usa,0
205262,47030,35.0, guernsey,
253939,58426,26.0, usa,0
545606,131039,, usa,0
602665,145527,52.0, canada,1
844181,204507,36.0, canada,1
981307,236030,47.0, usa,0
1003416,240829,23.0, usa,0
1087923,260840,35.0, usa,0
1108696,265908,41.0, usa,0
803556,195321,23.0, usa,0
694701,169438,39.0, usa,0
718811,174034,50.0, canada,1
644319,155771,32.0, usa,0
40204,9974,, usa,0
420739,100590,27.0, usa,0
592455,142904,34.0, usa,0
958922,231795,54.0, usa,0
190920,42178,, usa,0
840506,203618,, usa,0
919520,224203,, usa,0
299410,71076,41.0, usa,0
135457,30925,41.0, usa,0
155756,35793,76.0, usa,0
264570,60905,27.0, singapore,14
287020,68568,46.0, usa,0
531563,128233,19.0, canada,1
531930,128365,41.0, usa,0
596892,143976,42.0, usa,0
629363,152813,21.0, usa,0
630474,153279,53.0, usa,0
908468,220757,36.0," illinois, usa",
37842,8955,42.0, usa,0
243275,55973,, usa,0
890722,214876,19.0, usa,0
958698,231612,27.0, usa,0
264726,60977,, usa,0
670346,162849,57.0, usa,0
198914,44368,63.0, usa,0
276511,64779,, canada,1
495116,118955,, usa,0
685512,166892,38.0, canada,1
710177,172203,45.0, usa,0
265571,61271,, usa,0
397641,95658,60.0, canada,1
764491,185147,33.0, usa,0
342084,81551,, usa,0
189799,41831,52.0, canada,1
1022073,245007,21.0, canada,1
349049,83457,, canada,1
524055,127063,, usa,0
949196,229754,38.0, usa,0
523839,126985,,,
678052,165073,44.0, united kingdom,3
63260,12828,, united kingdom,3
133000,30590,, united kingdom,3
381838,92534,, usa,0
598525,144486,38.0, usa,0
921119,224366,33.0, malaysia,10
34247,8089,, usa,0
297874,70564,, usa,0
511878,124207,27.0, usa,0
799975,194205,42.0, canada,1
1148589,276369,45.0, bahamas,
669559,162690,33.0, united kingdom,3
1114173,267120,33.0, united kingdom,3
13990,2010,, usa,0
167039,36621,, canada,1
103664,23881,, canada,1
300632,71591,, usa,0
448923,107780,, canada,1
974112,234893,41.0, usa,0
837350,202407,25.0, canada,1
648179,156540,, usa,0
755119,182781,54.0, usa,0
858675,207636,29.0, usa,0
1042174,249496,56.0, usa,0
81675,16919,23.0, canada,1
201522,45359,, usa,0
315250,76070,22.0, philippines,17
459135,110208,29.0, usa,0
1047368,250477,35.0, usa,0
1071105,256023,, canada,1
33114,7864,17.0, malaysia,10
177811,38559,28.0, usa,0
432883,103024,30.0, usa,0
588044,141954,, usa,0
163646,36103,, usa,0
272020,63405,21.0, usa,0
496015,119386,35.0,,
315115,76001,30.0, usa,0
849329,205448,22.0, italy,11
559324,134884,, usa,0
693219,168805,54.0, usa,0
908090,220628,36.0, usa,0
963127,232271,46.0, usa,0
1027655,245963,, usa,0
490236,116787,, usa,0
193432,43052,30.0, usa,0
263244,60476,35.0, canada,1
486821,115724,, usa,0
707609,171859,, canada,1
769858,186032,36.0, usa,0
70728,14808,41.0, usa,0
588377,142026,32.0, usa,0
240919,55511,, canada,1
382145,92561,35.0, usa,0
799725,194027,63.0, canada,1
823841,198790,, usa,0
993057,238617,44.0, usa,0
1139851,274111,, switzerland,9
128881,29885,52.0, usa,0
568184,136291,23.0, usa,0
208657,48307,15.0, usa,0
324401,77045,39.0, usa,0
644216,155680,22.0, portugal,7
17326,3106,, usa,0
487488,115997,32.0, usa,0
1060011,252953,23.0, usa,0
137178,31256,, usa,0
575758,138525,, usa,0
992862,238566,, usa,0
638305,153719,49.0, usa,0
34312,8095,22.0, canada,1
793925,191968,29.0, usa,0
217714,51100,25.0, usa,0
569178,136420,46.0, usa,0
882602,212915,31.0, usa,0
889977,214651,38.0, usa,0
92379,20755,, usa,0
700791,170572,34.0, usa,0
776673,187948,27.0, usa,0
579913,139642,57.0, usa,0
864601,209148,33.0, usa,0
279595,66337,35.0, usa,0
69548,14517,23.0, canada,1
67394,13896,, usa,0
1145835,275732,27.0, usa,0
444603,106434,, usa,0
679889,165444,34.0, united kingdom,3
890878,214920,35.0, spain,5
608842,147249,18.0, usa,0
208772,48339,26.0, usa,0
439840,105298,, usa,0
947919,229502,27.0, romania,16
203018,46258,29.0, usa,0
339378,81015,15.0, canada,1
401339,96521,23.0, canada,1
1041623,249220,31.0, usa,0
915780,223174,, usa,0
1134050,272273,37.0, usa,0
647537,156432,22.0, canada,1
427368,102029,44.0, usa,0
388725,93698,70.0, canada,1
792994,191671,30.0, usa,0
907609,220471,18.0, australia,4
1084906,259542,, usa,0
654425,158361,44.0, usa,0
299512,71102,23.0, united kingdom,3
312356,75127,28.0, usa,0
562543,135185,51.0, usa,0
671542,163335,30.0, usa,0
1018865,244285,28.0, canada,1
1134997,272763,, usa,0
771824,186850,, usa,0
216724,50823,, usa,0
402288,96869,28.0, spain,5
151557,34521,, switzerland,9
223939,52323,38.0, germany,2
375068,90139,39.0,,
680180,165549,27.0, germany,2
14379,2084,21.0, spain,5
1114837,267372,22.0, spain,5
201115,45113,34.0, usa,0
799359,193867,, canada,1
401373,96529,33.0, canada,1
400289,96335,20.0, usa,0
523814,126973,, usa,0
354300,85455,, usa,0
1077691,257784,33.0, australia,4
660002,160332,61.0, usa,0
139204,31421,, usa,0
950631,230400,40.0, usa,0
251559,57265,49.0, usa,0
558594,134776,, usa,0
88700,19609,28.0, usa,0
173169,37605,30.0, usa,0
733465,177363,28.0, usa,0
739170,178597,, usa,0
962932,232199,, australia,4
988829,237914,34.0, usa,0
1043321,249826,34.0, australia,4
833960,201537,22.0, malaysia,10
851222,205784,, usa,0
1039074,248613,36.0, usa,0
213565,49827,28.0, usa,0
1038022,248274,17.0, usa,0
74213,15962,18.0, canada,1
613881,148621,26.0, canada,1
850040,205505,, usa,0
1136697,273439,63.0," andalucia, spain",
892197,215548,, canada,1
901711,218344,23.0, australia,4
1050819,251339,46.0, usa,0
21594,4334,38.0, italy,11
116587,26561,17.0, usa,0
377802,91119,41.0, usa,0
523701,126907,50.0, usa,0
277030,65098,14.0, usa,0
439357,105128,11.0, usa,0
683532,166540,, usa,0
891251,215024,, usa,0
641269,154882,42.0, usa,0
1119040,268419,40.0, usa,0
967837,233995,27.0, canada,1
438262,104705,54.0, usa,0
679855,165425,, canada,1
1105428,265276,39.0, usa,0
65779,13551,, usa,0
14622,2132,, usa,0
678455,165232,23.0, usa,0
800061,194287,23.0, usa,0
310289,74356,28.0, usa,0
258967,60083,53.0, usa,0
772033,186969,24.0, usa,0
187412,41086,42.0, usa,0
584298,140947,46.0, usa,0
341186,81481,34.0, germany,2
147825,33178,39.0, usa,0
89946,20032,, australia,4
209859,48644,42.0, australia,4
276637,64903,, usa,0
356337,85872,36.0, australia,4
372600,89339,37.0, spain,5
436647,104532,18.0, austria,12
447906,107382,22.0, usa,0
501854,121532,, usa,0
527022,127250,27.0, united kingdom,3
579796,139598,, ireland,18
600732,145161,38.0, united kingdom,3
679867,165435,, canada,1
679894,165452,28.0, usa,0
688330,167761,24.0, usa,0
803012,195079,43.0, usa,0
840570,203649,41.0, usa,0
901592,218276,49.0, usa,0
1029252,246036,45.0, usa,0
1070296,255697,39.0, canada,1
75790,16418,37.0, usa,0
602719,145548,27.0, canada,1
394872,95261,, australia,4
675335,164348,23.0, usa,0
710120,172186,56.0, usa,0
811108,197189,32.0, canada,1
929971,225867,93.0, usa,0
118830,27214,30.0, usa,0
328159,78469,, usa,0
918125,223816,26.0,,
1030518,246478,42.0, usa,0
753366,182088,21.0, austria,12
944389,228856,, usa,0
14786,2189,24.0, canada,1
747538,180898,, usa,0
14801,2197,26.0, canada,1
24900,5932,, usa,0
97645,22167,32.0, usa,0
136119,31006,, usa,0
148445,33432,24.0, usa,0
265610,61296,24.0, usa,0
667680,162519,29.0, canada,1
875656,212057,29.0, usa,0
965087,233250,35.0, usa,0
666847,162092,26.0, usa,0
60267,12137,, canada,1
63296,12835,38.0, germany,2
134094,30727,26.0, germany,2
583966,140842,22.0, germany,2
313932,75691,17.0, usa,0
146970,32793,22.0, canada,1
794400,192101,29.0, france,6
200841,44985,36.0, usa,0
596501,143875,29.0, usa,0
759698,183958,57.0, australia,4
843865,204452,38.0, usa,0
362826,87302,58.0, usa,0
1135065,272838,, usa,0
133146,30667,24.0, usa,0
605307,146118,59.0, usa,0
1037442,248033,30.0, canada,1
523707,126911,57.0, usa,0
892858,215832,24.0, usa,0
678172,165182,31.0, usa,0
967625,233924,31.0, usa,0
1063913,254355,32.0, usa,0
15786,2439,26.0, usa,0
328971,78755,53.0, germany,2
380204,91838,, usa,0
936501,227146,, usa,0
988197,237612,30.0, usa,0
188050,41312,40.0, usa,0
373730,89634,, usa,0
624304,151405,15.0, usa,0
274447,63993,43.0, usa,0
422074,100887,53.0, usa,0
520599,126170,18.0, netherlands,8
666879,162121,31.0, usa,0
903484,218936,43.0, usa,0
966176,233738,, germany,2
21917,4385,33.0, usa,0
220256,51655,73.0, usa,0
254542,58708,49.0, usa,0
298837,70740,," guernsey, channel islands",
382531,92664,49.0, canada,1
504191,122607,42.0, usa,0
828219,200248,21.0, usa,0
904319,219294,37.0, usa,0
987647,237429,46.0, usa,0
21013,4066,31.0, usa,0
530598,127930,23.0, usa,0
606870,146428,, canada,1
626766,152046,58.0, usa,0
995496,238836,36.0, usa,0
1116367,267984,42.0, usa,0
1146182,275923,34.0, usa,0
503095,122096,32.0,,
527013,127245,, usa,0
958135,231346,,,
1115397,267540,57.0, usa,0
1121041,269031,60.0, usa,0
381414,92390,, usa,0
860110,208064,, usa,0
948529,229591,21.0, usa,0
727137,175485,21.0, germany,2
29510,6781,22.0, usa,0
295108,69945,51.0, usa,0
204970,46904,, usa,0
218834,51386,41.0, usa,0
679828,165420,31.0,,
843456,204311,, usa,0
1116293,267895,,,
379696,91792,32.0, usa,0
207331,47851,34.0, usa,0
638577,153849,, usa,0
100877,23659,41.0, usa,0
517121,125240,35.0, usa,0
487720,116041,34.0, usa,0
566762,136135,54.0, usa,0
98687,22637,27.0, canada,1
253564,58290,29.0, malaysia,10
292046,69600,30.0, usa,0
972802,234788,40.0, usa,0
1148401,276275,, usa,0
737274,178058,, canada,1
588791,142110,, usa,0
904793,219497,, usa,0
1084802,259479,43.0, usa,0
876497,212439,, usa,0
982434,236255,50.0, usa,0
129181,29974,, usa,0
474818,113661,39.0, usa,0
865825,209394,, usa,0
443264,106179,23.0, spain,5
34386,8167,39.0,,
71646,15230,19.0, canada,1
346036,82751,28.0, canada,1
721701,174568,23.0, usa,0
1073452,256575,21.0, canada,1
73413,15654,29.0, usa,0
252387,57697,45.0, usa,0
494686,118669,44.0, usa,0
262967,60412,, usa,0
584285,140938,, usa,0
849113,205360,31.0, usa,0
451727,108275,66.0, canada,1
493009,117912,29.0, usa,0
729646,176105,31.0, germany,2
1029736,246246,, usa,0
424512,101242,24.0, netherlands,8
589538,142300,26.0, portugal,7
577826,138886,46.0, usa,0
154291,35240,61.0, usa,0
327474,77971,60.0, usa,0
802884,195034,, usa,0
258228,59944,17.0, canada,1
883716,213066,, usa,0
1102914,264688,, usa,0
310589,74505,26.0, france,6
980687,235864,35.0, canada,1
1144954,275317,25.0, usa,0
991083,238241,35.0, usa,0
309943,74238,46.0, usa,0
480707,114785,29.0, usa,0
981285,236025,, usa,0
826086,199572,14.0, usa,0
118796,27193,29.0, usa,0
98234,22503,18.0, usa,0
276557,64803,67.0, usa,0
667185,162260,, usa,0
763515,184639,, usa,0
1148470,276307,35.0," england, united kingdom",
759134,183665,, usa,0
930319,225939,40.0, usa,0
467505,111924,61.0, usa,0
571116,137222,26.0, usa,0
117466,26628,35.0, usa,0
252880,57986,25.0, usa,0
20139,3757,, spain,5
754272,182429,29.0, spain,5
922147,224635,21.0, spain,5
947865,229501,20.0, spain,5
978860,235394,22.0, spain,5
946289,229055,32.0, usa,0
984742,236594,25.0, canada,1
441224,105649,38.0,,
184323,40511,40.0, usa,0
366066,87859,29.0, usa,0
626926,152136,31.0, usa,0
869135,210273,, united kingdom,3
988273,237646,56.0, usa,0
15827,2442,25.0,,
579608,139513,, italy,11
224337,52438,, usa,0
490714,116990,, usa,0
1121576,269309,34.0, canada,1
190394,41897,20.0, united kingdom,3
496368,119541,29.0, usa,0
842807,204044,39.0, usa,0
1017477,243899,55.0, usa,0
307763,73464,28.0, germany,2
589724,142454,33.0, austria,12
642095,155035,40.0, austria,12
98214,22495,29.0, usa,0
652469,158103,56.0, usa,0
677939,164965,35.0, australia,4
950894,230460,34.0, usa,0
1094567,262577,, usa,0
1006893,241861,55.0, usa,0
381347,92336,31.0, usa,0
304956,73003,37.0, usa,0
32580,7384,28.0, usa,0
336644,80135,29.0, malaysia,10
441053,105572,, usa,0
489922,116674,36.0, usa,0
966151,233731,44.0, canada,1
16083,2622,41.0, usa,0
121480,27907,, usa,0
1003826,241036,, usa,0
783450,189722,, usa,0
82775,17046,35.0, usa,0
200866,45014,25.0, israel,
910491,221713,, usa,0
1066276,254547,, canada,1
229780,53046,, usa,0
513795,124617,29.0, france,6
24558,5790,34.0, united kingdom,3
16180,2719,37.0, usa,0
405667,98322,40.0, usa,0
110263,25454,, usa,0
492979,117877,, usa,0
563358,135280,18.0, usa,0
860218,208099,36.0, usa,0
459187,110214,45.0, usa,0
598461,144466,, usa,0
618417,149843,60.0, usa,0
649548,157208,66.0, usa,0
304927,72999,42.0, germany,2
996550,239004,, canada,1
835038,201760,29.0, usa,0
466479,111438,, usa,0
574353,138193,, usa,0
43310,11456,, usa,0
714387,173053,12.0, usa,0
759553,183923,, ireland,18
834965,201714,29.0, usa,0
383514,92883,39.0, usa,0
571440,137384,32.0, france,6
629405,152831,, usa,0
1005520,241537,29.0,,
85114,18016,21.0, usa,0
887708,213707,30.0, canada,1
235426,54812,41.0, usa,0
723866,174916,, usa,0
269428,62662,39.0, usa,0
760743,184272,, usa,0
968970,234465,25.0, usa,0
59513,11924,19.0, usa,0
517045,125217,18.0, usa,0
896252,216724,20.0, usa,0
1060276,253119,18.0, usa,0
584252,140894,47.0, usa,0
1093331,262357,23.0, usa,0
254646,58768,35.0, canada,1
283713,67693,24.0, usa,0
1066206,254539,26.0, australia,4
681178,165932,, japan,19
893827,216027,54.0, usa,0
358837,86247,37.0, usa,0
792391,191428,43.0, usa,0
550580,132030,44.0, usa,0
447325,107283,, usa,0
214363,50007,54.0, usa,0
311453,74810,,,
1094714,262660,, usa,0
35324,8314,36.0, usa,0
179603,39133,44.0, usa,0
371801,89093,, australia,4
871971,211057,28.0, france,6
71173,15021,37.0, usa,0
672155,163523,54.0, canada,1
910515,221726,, canada,1
694455,169282,, usa,0
987628,237426,32.0, usa,0
865779,209385,57.0, usa,0
107280,24694,, canada,1
119104,27383,59.0, usa,0
721314,174334,, united kingdom,3
1127605,270666,, usa,0
217804,51165,35.0, canada,1
94524,21116,, usa,0
563487,135329,40.0, bermuda,
837943,202742,, germany,2
278009,65377,, usa,0
574178,138138,39.0, usa,0
665649,161870,, usa,0
809799,196598,49.0, usa,0
900622,217934,46.0, usa,0
17194,2996,21.0, italy,11
99733,23280,, usa,0
446964,107208,, usa,0
467455,111888,50.0, usa,0
486590,115678,34.0, usa,0
672720,163689,, germany,2
936996,227275,47.0, canada,1
41815,10668,, usa,0
1040551,248805,34.0, usa,0
303553,72531,48.0, usa,0
488884,116537,, usa,0
623480,151068,28.0, australia,4
811758,197464,39.0, germany,2
140866,31609,44.0, usa,0
694971,169626,53.0, usa,0
1010610,242364,42.0, usa,0
1049037,250935,,,
532087,128464,52.0, usa,0
228284,52673,26.0, spain,5
93127,20916,, usa,0
315838,76218,, usa,0
616285,148962,54.0, usa,0
1086873,260202,, united kingdom,3
333121,78975,, usa,0
416186,98865,, usa,0
693766,169076,37.0, usa,0
871494,210912,, usa,0
903369,218848,49.0, canada,1
17340,3142,29.0, usa,0
947473,229335,, usa,0
1016154,243449,37.0, usa,0
36517,8695,, usa,0
984420,236349,39.0, usa,0
71393,15093,21.0, usa,0
81032,16835,28.0, usa,0
81769,16943,, australia,4
163583,36043,30.0, usa,0
344197,82001,, usa,0
465610,111054,21.0, usa,0
696929,170118,32.0, catalonia,
913713,222638,, canada,1
342669,81609,57.0, usa,0
356280,85833,57.0, usa,0
371911,89179,31.0, italy,11
402026,96771,43.0, usa,0
643495,155454,33.0, italy,11
336164,79961,23.0, usa,0
876462,212416,44.0, usa,0
1081816,258879,,,
243797,56198,41.0, usa,0
1026296,245864,46.0, usa,0
794532,192121,, usa,0
1048246,250733,, australia,4
726469,175205,, usa,0
859525,207924,50.0, usa,0
269579,62716,53.0, usa,0
981408,236057,16.0, usa,0
1143249,274772,19.0, usa,0
386750,93269,,,
770034,186041,66.0, usa,0
198413,44190,50.0, usa,0
233787,54206,24.0, usa,0
582228,140132,21.0, usa,0
417322,99227,, australia,4
448570,107616,, usa,0
1049955,251085,31.0, singapore,14
34466,8188,, usa,0
96803,21750,37.0, usa,0
151903,34597,53.0, canada,1
466939,111657,35.0, usa,0
555054,133654,40.0, netherlands,8
755407,182931,32.0, canada,1
813321,197728,29.0, germany,2
834103,201557,, canada,1
912933,222363,47.0, canada,1
83718,17507,37.0, ireland,18
154120,35179,33.0, france,6
241933,55700,50.0, united kingdom,3
778439,188529,, united kingdom,3
988381,237734,29.0, united kingdom,3
147775,33153,43.0, usa,0
372859,89474,, usa,0
163408,35979,35.0, usa,0
258020,59838,, canada,1
672178,163533,48.0, canada,1
98885,22809,25.0, usa,0
972153,234657,25.0, romania,16
1009878,242273,23.0, usa,0
1038090,248289,29.0, united kingdom,3
1114644,267282,35.0, usa,0
70963,14958,39.0, spain,5
343021,81689,19.0, spain,5
89798,19970,34.0, usa,0
1035991,247537,, usa,0
1101859,264462,18.0, canada,1
947737,229444,, usa,0
626473,151861,40.0,,
666332,162014,, canada,1
906420,219955,34.0, usa,0
472211,113203,23.0, canada,1
167496,36741,24.0, canada,1
1116069,267789,, usa,0
148386,33408,39.0, spain,5
448679,107645,24.0, spain,5
805203,195714,37.0, spain,5
1052466,251449,19.0, spain,5
769775,185942,25.0, usa,0
1087524,260655,23.0, canada,1
425933,101739,66.0, usa,0
521343,126487,, usa,0
1128496,270776,, usa,0
17671,3326,37.0, germany,2
202560,45943,24.0, germany,2
1089072,261091,32.0, switzerland,9
1083532,259205,24.0, germany,2
269439,62667,53.0, usa,0
783170,189655,, usa,0
1003685,240951,41.0, usa,0
311575,74837,22.0, usa,0
556830,133958,53.0, usa,0
996547,239000,25.0, canada,1
652446,158100,27.0, usa,0
1016345,243584,, usa,0
621785,150627,24.0, usa,0
1041849,249361,37.0, usa,0
582814,140357,, usa,0
217281,51062,14.0, usa,0
263296,60523,35.0, usa,0
349305,83561,41.0, usa,0
237476,55395,35.0, usa,0
112590,26070,14.0, usa,0
996142,238939,17.0, usa,0
1011472,242544,30.0, usa,0
171849,37332,18.0, usa,0
17848,3355,19.0, spain,5
946704,229283,23.0, spain,5
327779,78323,20.0, usa,0
541293,130181,17.0,,
577957,138985,, usa,0
38904,9408,34.0, usa,0
60424,12202,19.0, philippines,17
333154,78997,14.0, usa,0
1084087,259286,, philippines,17
63578,12945,30.0, canada,1
85137,18038,29.0, usa,0
269473,62680,27.0, usa,0
70169,14573,19.0, usa,0
500099,120709,, canada,1
923898,224904,27.0, usa,0
236353,55086,28.0, germany,2
434793,104098,26.0, canada,1
455208,109427,37.0, singapore,14
478395,114413,29.0, usa,0
948773,229673,, usa,0
886809,213410,, usa,0
1003539,240888,34.0, usa,0
1111111,266312,48.0, usa,0
379528,91685,52.0, usa,0
415554,98757,, usa,0
794898,192203,64.0, usa,0
643483,155450,, usa,0
869327,210346,35.0, usa,0
988553,237797,,,
1034630,247176,33.0, germany,2
778322,188511,37.0, usa,0
870696,210772,44.0, malaysia,10
1073677,256731,54.0, usa,0
1007041,241949,41.0, usa,0
834421,201673,19.0, usa,0
865121,209220,52.0, united states,
126157,29056,, usa,0
324273,76976,68.0, usa,0
680761,165781,66.0, usa,0
1016389,243585,56.0, usa,0
545207,130961,, usa,0
106070,24204,, usa,0
237296,55270,, usa,0
259178,60146,, usa,0
470147,112412,30.0, usa,0
857832,207356,47.0, usa,0
19031,3462,, usa,0
904476,219353,37.0, canada,1
1103772,265075,53.0, usa,0
1105401,265257,, usa,0
19043,3467,36.0, usa,0
198848,44320,46.0, canada,1
275451,64333,27.0, france,6
312777,75355,35.0, germany,2
336285,79997,59.0, usa,0
993079,238625,41.0, germany,2
1021777,244994,, switzerland,9
377867,91130,39.0, usa,0
142697,31950,34.0, australia,4
19049,3471,, canada,1
118256,26939,33.0, canada,1
352308,84727,58.0, usa,0
133047,30598,, usa,0
514309,124789,, germany,2
281628,66964,20.0, usa,0
1128472,270761,,,
853081,206300,34.0, united kingdom,3
377175,91012,, usa,0
657501,159428,47.0, usa,0
947702,229422,41.0, usa,0
686900,167442,18.0, canada,1
1062760,254036,, usa,0
307909,73504,24.0, brazil,
19132,3538,31.0, spain,5
27037,6366,20.0, spain,5
351652,84308,48.0, netherlands,8
517107,125237,39.0, spain,5
770154,186293,33.0, spain,5
41797,10660,37.0, switzerland,9
140829,31594,30.0, usa,0
439937,105358,43.0, usa,0
929926,225834,, usa,0
944568,228913,59.0,,
993215,238644,16.0, united kingdom,3
1067948,255014,, usa,0
1076362,257262,27.0, usa,0
1080143,258277,24.0,,
1145058,275374,36.0, usa,0
337892,80623,, usa,0
529537,127490,40.0, usa,0
1064121,254405,33.0, usa,0
141278,31714,64.0, canada,1
243556,56066,41.0, usa,0
465424,110979,51.0, canada,1
1135419,273038,33.0, usa,0
918477,224003,, usa,0
23586,5448,14.0, usa,0
304159,72882,64.0, usa,0
417023,99126,32.0, usa,0
713775,172865,18.0, usa,0
872814,211353,35.0, usa,0
19270,3569,, usa,0
141399,31816,36.0, usa,0
358888,86276,16.0, singapore,14
382718,92804,45.0, usa,0
946301,229064,36.0, usa,0
1038825,248539,, usa,0
776653,187932,50.0, usa,0
19288,3578,25.0, canada,1
916560,223375,35.0, usa,0
171162,37168,46.0, usa,0
474911,113723,33.0, usa,0
86461,18395,44.0, usa,0
163306,35953,37.0, usa,0
462029,110919,54.0, usa,0
208946,48357,28.0, usa,0
230850,53229,35.0, usa,0
501269,121205,37.0, usa,0
97558,22126,31.0, canada,1
741547,179532,24.0, usa,0
262958,60400,, usa,0
19324,3594,48.0, new zealand,13
679983,165499,, romania,16
1142834,274605,29.0, usa,0
121087,27809,, united kingdom,3
202191,45584,29.0, canada,1
1103742,265031,60.0, united kingdom,3
107701,24878,, canada,1
1041688,249235,33.0, usa,0
269491,62688,31.0, usa,0
1112696,266854,34.0, usa,0
272000,63404,51.0, usa,0
441091,105596,, canada,1
775587,187606,53.0, usa,0
982427,236251,18.0, australia,4
571971,137539,, usa,0
332240,78901,31.0, usa,0
272851,63714,29.0, united kingdom,3
470269,112502,, usa,0
547143,131243,, usa,0
480224,114583,, usa,0
898499,217364,, usa,0
499677,120588,27.0, canada,1
19439,3675,24.0, spain,5
711439,172634,100.0, spain,5
503332,122352,, usa,0
1016138,243429,48.0, usa,0
745712,180436,51.0, spain,5
502190,121667,34.0, spain,5
753955,182367,18.0, spain,5
571409,137348,35.0, spain,5
605963,146261,37.0, spain,5
1146083,275909,32.0, spain,5
405032,98254,19.0, netherlands,8
930265,225935,19.0, netherlands,8
791760,191166,21.0, usa,0
100917,23666,,,
135462,30933,, usa,0
677079,164777,60.0, canada,1
695386,169677,, usa,0
932052,226069,43.0, usa,0
314060,75762,27.0, usa,0
706224,171235,34.0, germany,2
776427,187844,, switzerland,9
779833,189120,27.0, germany,2
494336,118538,26.0, spain,5
655093,158627,32.0, spain,5
1140114,274144,38.0, spain,5
918542,224085,, usa,0
1060574,253331,31.0, usa,0
1119812,268665,70.0, usa,0
20270,3799,18.0, united kingdom,3
1135115,272887,28.0, usa,0
197964,43925,48.0, usa,0
404996,98207,, usa,0
1030178,246318,34.0, canada,1
627848,152345,, usa,0
110553,25580,, usa,0
936358,227072,, usa,0
342392,81564,, usa,0
356523,85962,20.0, canada,1
512329,124322,, canada,1
855081,206701,43.0, usa,0
1003341,240822,18.0, canada,1
1091069,261769,21.0, usa,0
264808,61021,38.0, canada,1
312597,75286,, usa,0
566609,136062,, usa,0
865062,209204,37.0, usa,0
36029,8660,25.0, austria,12
918289,223927,27.0, usa,0
292082,69627,29.0, usa,0
167601,36801,24.0, usa,0
282573,67364,, usa,0
570394,136909,43.0, usa,0
660058,160361,25.0, usa,0
301790,71897,, usa,0
444759,106583,37.0, usa,0
1115989,267778,47.0,,
610216,147781,34.0, canada,1
1045454,250163,17.0, canada,1
252892,57989,, usa,0
258030,59852,41.0, usa,0
282117,67174,20.0, usa,0
1024533,245746,47.0, usa,0
128315,29835,, canada,1
967939,234087,33.0, usa,0
1090496,261578,, usa,0
45242,11638,, usa,0
77840,16730,71.0, canada,1
229940,53150,, canada,1
374814,90075,57.0, usa,0
445378,106821,, usa,0
667197,162264,,,
826947,200009,30.0,,
473233,113467,37.0, usa,0
312690,75335,32.0, usa,0
446979,107214,41.0,,
39700,9806,25.0, usa,0
455119,109403,27.0, canada,1
907560,220435,, australia,4
491126,117156,, usa,0
276249,64625,43.0, usa,0
1068448,255099,22.0, germany,2
1116277,267878,33.0, canada,1
361008,87129,, usa,0
207189,47786,16.0, australia,4
771347,186685,20.0, canada,1
1031062,246597,32.0, usa,0
405878,98373,, usa,0
1048847,250899,, usa,0
667111,162200,37.0, usa,0
173494,37689,13.0, usa,0
303839,72707,24.0, finland,15
366544,87974,25.0, usa,0
672850,163751,7.0, united kingdom,3
688303,167750,22.0, brazil,
981323,236032,46.0, usa,0
267896,62100,49.0, usa,0
469841,112240,,,
501535,121275,33.0, usa,0
899416,217444,17.0, usa,0
942054,228154,26.0, usa,0
985076,236700,, brazil,
27243,6497,, usa,0
111054,25673,, germany,2
760382,184011,, usa,0
196151,43645,33.0, spain,5
288653,69076,31.0, spain,5
321479,76575,44.0, spain,5
441772,105851,17.0, spain,5
622010,150762,29.0, spain,5
745797,180509,17.0, spain,5
764384,185119,19.0, spain,5
979072,235475,46.0, spain,5
565913,135959,66.0, usa,0
692741,168487,36.0, usa,0
1024697,245814,49.0, usa,0
20716,3965,, usa,0
199236,44588,26.0, canada,1
606220,146335,50.0, canada,1
216734,50824,71.0, usa,0
309758,74176,31.0, usa,0
377070,90971,, usa,0
504525,122781,, usa,0
616180,148928,,,
1132491,271587,, usa,0
209085,48468,50.0, usa,0
299150,70940,, usa,0
640713,154663,35.0, usa,0
796487,193220,39.0, usa,0
22154,4483,, canada,1
747213,180727,, usa,0
776304,187810,45.0, spain,5
814734,198243,30.0,,
1121823,269352,, usa,0
454856,109278,24.0, usa,0
207631,47974,, usa,0
907457,220344,26.0, usa,0
993632,238735,22.0,,
257761,59734,, usa,0
386689,93245,, usa,0
